index,Unnamed: 0,Date,User,Tweet,Cleaned_Tweet,Language,Sentiment,radio,blog,festival
2796,2796,2019-07-12 13:13:40+00:00,Fabi_Simone,\\Share your instant moment of #UJ// #umbriatourism #umbriajazz #whereperugia #uj19 #perugia #photography #photographer #photo #photograph #instagram #instant #new #app #contest @Comuneperugia @UmbriaJazz_OFC @… https://t.co/PzsecCeyjx,\\Share instant moment UJ umbriatourism umbriajazz whereperugia uj19 perugia photography photographer photo photograph instagram instant new app contest Comuneperugia UmbriaJazzOFC  httpstcoPzsecCeyjx,English,Neutral,-,-,-
2806,2806,2019-07-12 08:00:37+00:00,nextbop,"Pianist @FredHerschMusic will be celebrating the 10th anniversary of his trio with concerts at @UmbriaJazz_OFC, @nicejazzfest, @moldejazz, @vanguardjazz &amp; #charlieparkerjazzfest.

#jazz #neojazz #nextbop #repost https://t.co/3Obe8VCPvB",Pianist FredHerschMusic celebrating 10th anniversary trio concerts UmbriaJazzOFC nicejazzfest moldejazz vanguardjazz amp charlieparkerjazzfest jazz neojazz nextbop repost httpstco3Obe8VCPvB,English,Positive,-,-,-
2813,2813,2019-07-12 06:26:32+00:00,AlfioIlPrincipe,"UJ 2019 breakfast...
Let's start!!!

#uj2019 #breakfast #caffèdelbanco #perugia #view #stage #start #cornetto #cappuccino #umbriajazz #umbria #tweegram #instalike #instapic #instagood #instadaily #picoftheday… https://t.co/8neM860Mup",UJ 2019 breakfast Lets start uj2019 breakfast caffdelbanco perugia view stage start cornetto cappuccino umbriajazz umbria tweegram instalike instapic instagood instadaily picoftheday httpstco8neM860Mup,English,Neutral,-,-,-
2815,2815,2019-07-11 21:17:37+00:00,artied,"Natural highs aplenty on 1st night of #UmbriaJazz ; oestrogen, testosterone, marijuana &amp; alcohol; a well balanced cocktail; looking fwd  to #GeorgeBenson on Monday! https://t.co/NqtQ3zbU1N",Natural highs aplenty 1st night UmbriaJazz  oestrogen testosterone marijuana amp alcohol well balanced cocktail looking fwd GeorgeBenson Monday httpstcoNqtQ3zbU1N,English,Positive,-,-,-
2816,2816,2019-07-11 20:27:36+00:00,UmbriaJazz_OFC,Piazza IV Novembre per l'anteprima di #UJ19. Con Brio on stage! https://t.co/WNhAhYKjmb,Piazza IV Novembre lanteprima UJ19 Con Brio on stage httpstcoWNhAhYKjmb,English,Neutral,-,-,-
2819,2819,2019-07-11 16:38:04+00:00,LeonBoykins,"#tbt to #umbriajazz many moons ago #bassist #bass #bassguitar @ Boston, Massachusetts https://t.co/RsLyTf6wvD",tbt umbriajazz many moons ago bassist bass bassguitar  Boston Massachusetts httpstcoRsLyTf6wvD,English,Neutral,-,-,-
2829,2829,2019-07-11 10:12:45+00:00,UmbriaJazz_OFC,"Tonight is the night ✨ #UmbriaJazz preview dalle ore 21:00 a Piazza IV Novembre #Perugia. Live:
⚡️ Con Brio 
⚡️ @weewilliewalker &amp; Anthony Paule soul orchestra https://t.co/01b3MFDf8b",Tonight night  UmbriaJazz preview dalle ore 2100 Piazza IV Novembre Perugia Live  Con Brio  weewilliewalker amp Anthony Paule soul orchestra httpstco01b3MFDf8b,English,Neutral,-,-,-
2830,2830,2019-07-11 09:04:56+00:00,laurellobama,@Eusebius @Radio702 Excellent show. Heading to #UmbriaJazz this weekend and you kicked things off on the right note Sir! 🧡,Eusebius Radio702 Excellent show Heading UmbriaJazz weekend kicked things right note Sir ,English,Positive,eusebius kicked things right note sir,-,-
2833,2833,2019-07-11 07:30:34+00:00,R1Group,"Visita al nostro #CentrodiCompetenza a #Perugia. #PaaS in #Cloud, #MachineLearning, Advanced #Analytics e #SSM (Smart Services Management) la #soluzione proprietaria di #FacilityManagement di #R1Group. Intorno @UmbriaJazz_OFC   #R1Group #OpenDay… https://t.co/i4YJidJf9G",Visita CentrodiCompetenza Perugia PaaS Cloud MachineLearning Advanced Analytics SSM Smart Services Management soluzione proprietaria FacilityManagement R1Group Intorno UmbriaJazzOFC R1Group OpenDay httpstcoi4YJidJf9G,English,Positive,-,-,-
2834,2834,2019-07-11 07:21:03+00:00,AssociazioneIF,"“PIU’ CULTURA, PIU’ CRESCITA” 
#ALBERTOBONISOLI #ANDREAROMIZI #CARLOFONTANA #CARLOSANGALLI #FABIOPAPARELLI #FRANCESCOMARIAPERROTTA #GIORGIOMENCARONI #LUCAFERRUCCI #LUCIANOMESSI #MARIOABIS #MASSIMOONGARO #PAOLOFRESU #RENZOARBORE #UMBRIAJAZZ

https://t.co/GFEoCOBrV9 https://t.co/FA0wz2L6td",PIU CULTURA PIU CRESCITA ALBERTOBONISOLI ANDREAROMIZI CARLOFONTANA CARLOSANGALLI FABIOPAPARELLI FRANCESCOMARIAPERROTTA GIORGIOMENCARONI LUCAFERRUCCI LUCIANOMESSI MARIOABIS MASSIMOONGARO PAOLOFRESU RENZOARBORE UMBRIAJAZZ httpstcoGFEoCOBrV9 httpstcoFA0wz2L6td,English,Neutral,-,-,-
2837,2837,2019-07-10 20:07:00+00:00,alicewhitesage,@UmbriaJazz_OFC @ArAumenta Wow! https://t.co/AmD5Q3ZDxQ,UmbriaJazzOFC ArAumenta Wow httpstcoAmD5Q3ZDxQ,English,Positive,-,-,-
2840,2840,2019-07-10 14:46:40+00:00,jazzsharing,"→@UmbriaJazz_OFC 46th UMBRIA JAZZ 2019 #Perugia [@UmbriaTourism]
ROBBEN FORD [fusion] 
* @RobbenFord guitar-Legend
→https://t.co/ZIDnapqtIm
&gt; #ArenaSantaGiuliana _ Opening Night, Fri | JULY12 | 9pm
→https://t.co/HZxAmbisTq
** + @ALEX_BRITTI @MaxGazze &gt; @MKatche #FlavioBoltro https://t.co/4uz6beMB4f",UmbriaJazzOFC 46th UMBRIA JAZZ 2019 Perugia UmbriaTourism ROBBEN FORD fusion  RobbenFord guitarLegend httpstcoZIDnapqtIm gt ArenaSantaGiuliana  Opening Night Fri  JULY12  9pm httpstcoHZxAmbisTq   ALEXBRITTI MaxGazze gt MKatche FlavioBoltro httpstco4uz6beMB4f,English,Positive,-,-,-
2846,2846,2019-07-10 09:55:19+00:00,Rgelato,"Buongiorno!
Italian fans we're waiting for you at @UmbriaJazz_OFC  from 12th to 21st July!
All information on https://t.co/4Mjfm1cGOM https://t.co/LJWDSGPVW0",Buongiorno Italian fans were waiting UmbriaJazzOFC 12th 21st July All information httpstco4Mjfm1cGOM httpstcoLJWDSGPVW0,English,Neutral,-,-,-
2849,2849,2019-07-09 22:00:02+00:00,maurizio_bufi,#AlanHarris #DianaKroll #PaoloConte #MichelCamilo #GeorgeBenson #RayGelato #KingCrimson #KennyBarron @UmbriaJazz_OFC https://t.co/ZFKEh5vYHI,AlanHarris DianaKroll PaoloConte MichelCamilo GeorgeBenson RayGelato KingCrimson KennyBarron UmbriaJazzOFC httpstcoZFKEh5vYHI,English,Neutral,-,-,-
2856,2856,2019-07-09 08:14:48+00:00,winterundwinter,"Uri Caine at @UmbriaJazz_OFC Perugia, Italy on July 19th 'round midnight!   https://t.co/3gqvX0lsAO …/…/event/uri-caine-seven-dreams/274580 https://t.co/z1Iabs0e7G",Uri Caine UmbriaJazzOFC Perugia Italy July 19th round midnight httpstco3gqvX0lsAO eventuricainesevendreams274580 httpstcoz1Iabs0e7G,English,Neutral,-,-,-
2861,2861,2019-07-08 17:00:33+00:00,tixsocial1,"https://t.co/B20NK7jdGa

#tixsocial #perugia #italy #umbria #umbriajazz #festival #jazzfestivals #singers #performance #liveband https://t.co/EwQhgxoNY6",httpstcoB20NK7jdGa tixsocial perugia italy umbria umbriajazz festival jazzfestivals singers performance liveband httpstcoEwQhgxoNY6,English,Positive,-,-,tixsocial perugia italy umbria umbriajazz jazz
2872,2872,2019-07-06 23:18:57+00:00,TonyMarti,"Live at #UmbriaJazz Festival 1996
#RIP #JoãoGilberto
https://t.co/BBrj6KWB2H",Live at UmbriaJazz Festival 1996 RIP JooGilberto httpstcoBBrj6KWB2H,English,Positive,-,-,live at umbriajazz 1996 rip joogilberto httpstcobbrj6kwb2h
2875,2875,2019-07-06 17:25:59+00:00,kennywerner,"Photo credit by Steve Eberhardt  freshpremise  📸

#kennywerner #photo #jazzpics #piano #effortlessmastery #berklee #berkleecollegeofmusic #piano #jazz #zen #jazzfest #umbriajazz #teacher #boston #foodie #instajazz… https://t.co/GxHQ9UFfex",Photo credit Steve Eberhardt freshpremise  kennywerner photo jazzpics piano effortlessmastery berklee berkleecollegeofmusic piano jazz zen jazzfest umbriajazz teacher boston foodie instajazz httpstcoGxHQ9UFfex,English,Positive,-,-,-
2877,2877,2019-07-06 10:40:41+00:00,visioninmusica1,"L'anima di @thomyorke  !
State facendo il conto alla rovescia per il mega concerto all' @UmbriaJazz_OFC ?
#thomyorke #uj #concert https://t.co/0kybbWwKZM",Lanima thomyorke  State conto rovescia mega concerto all UmbriaJazzOFC  thomyorke uj concert httpstco0kybbWwKZM,English,Neutral,-,-,-
2878,2878,2019-07-05 23:50:13+00:00,iiclosangeles,"Hey #Jazz lovers, spending the holidays in #Italy? 🇮🇹🎶
Don't miss @UmbriaJazz_OFC starting July 12 through July 21! 
Featuring @AccorDisaccordi, @BossoFabrizio, and many more🎷
More👉https://t.co/wKMVHyX406 https://t.co/JtxXv6P1fe",Hey Jazz lovers spending holidays Italy  Dont miss UmbriaJazzOFC starting July 12 July 21 Featuring AccorDisaccordi BossoFabrizio many more MorehttpstcowKMVHyX406 httpstcoJtxXv6P1fe,English,Positive,-,-,-
2887,2887,2019-07-04 07:31:26+00:00,R1Group,"Visita al #CentrodiCompetenza a #Perugia. #PaaS in #Cloud, #MachineLearning, Advanced #Analytics e #SSM (Smart Services Management) la #soluzione proprietaria di #FacilityManagement di #R1Group. Intorno @UmbriaJazz_OFC https://t.co/i4YJidJf9G",Visita CentrodiCompetenza Perugia PaaS Cloud MachineLearning Advanced Analytics SSM Smart Services Management soluzione proprietaria FacilityManagement R1Group Intorno UmbriaJazzOFC httpstcoi4YJidJf9G,English,Positive,-,-,-
2892,2892,2019-07-02 10:08:12+00:00,UmbriaJazz_OFC,"🔴@DianaKrall returns to #UmbriaJazz (July 13 - Arena Santa Giuliana) with two very special guests: @joelovano , one of the greatest saxophonists of contemporary jazz and @marcribotmusic , genius guitarist and creator. More ➡️ https://t.co/CTq6eqMCTk https://t.co/EhKfUtPncc",DianaKrall returns UmbriaJazz July 13  Arena Santa Giuliana two special guests joelovano  one greatest saxophonists contemporary jazz marcribotmusic  genius guitarist creator More  httpstcoCTq6eqMCTk httpstcoEhKfUtPncc,English,Positive,-,-,-
2895,2895,2019-07-01 09:42:50+00:00,ag_lafonte,"Book at #lafonteholidayfarm for 7 nights and 2 King Crimson's concert #freetickets (18/07 at @UmbriaJazz_OFC) will be there for you!
Show the same tickets at @GalleriaNazUmbr and get a discount for “CLOSED SESSION by Jimmy Katz”, a photography exhibit!

https://t.co/juBO6QihXi",Book lafonteholidayfarm 7 nights 2 King Crimsons concert freetickets 1807 UmbriaJazzOFC you Show tickets GalleriaNazUmbr get discount CLOSED SESSION Jimmy Katz photography exhibit httpstcojuBO6QihXi,English,Neutral,-,-,-
2897,2897,2019-07-01 09:02:58+00:00,UmbriaJazz_OFC,📍Piazza IV Novembre | 11-21.07.19 | Free outdoor concerts 🎤 Programme 3/3 https://t.co/9K7YMwJxMg,Piazza IV Novembre  11210719  Free outdoor concerts  Programme 33 httpstco9K7YMwJxMg,English,Positive,-,-,-
2898,2898,2019-07-01 09:01:34+00:00,UmbriaJazz_OFC,📍Piazza IV Novembre | 11-21.07.19 | Free outdoor concerts 🎤 Programme 2/3 https://t.co/dXdVxuAo8Z,Piazza IV Novembre  11210719  Free outdoor concerts  Programme 23 httpstcodXdVxuAo8Z,English,Positive,-,-,-
2899,2899,2019-07-01 08:59:41+00:00,UmbriaJazz_OFC,📍Piazza IV Novembre | 11-21.07.19 | Free outdoor concerts 🎤 Programme 1/3 https://t.co/6vf7SKDwB1,Piazza IV Novembre  11210719  Free outdoor concerts  Programme 13 httpstco6vf7SKDwB1,English,Positive,-,-,-
2915,2915,2019-06-26 19:43:15+00:00,KitaKlane,"Last night I dreamt I was back in #Umbria wandering the cobblestone alleys with the faint sound of jazz wafting through the night air 🌞🌛✨Je te verrai dans mes rêves @umbriajazz_official 🎼 *surreal moments photographed by @djslag * @ Perugia, Italy —... https://t.co/aC4AhDGIpS",Last night I dreamt I back Umbria wandering cobblestone alleys faint sound jazz wafting night air Je te verrai dans mes rves umbriajazzofficial  surreal moments photographed djslag   Perugia Italy  httpstcoaC4AhDGIpS,English,Neutral,-,-,-
2916,2916,2019-06-26 19:42:23+00:00,KitaKlane,Last night I dreamt I was back in #Umbria wandering the cobblestone alleys with the faint sound of jazz wafting through the night air 🌞🌛✨Je te verrai dans mes rêves @UmbriaJazz_OFC 🎼 *surreal moments photographed by… https://t.co/WiTFRdmm0k,Last night I dreamt I back Umbria wandering cobblestone alleys faint sound jazz wafting night air Je te verrai dans mes rves UmbriaJazzOFC  surreal moments photographed by httpstcoWiTFRdmm0k,English,Neutral,-,-,-
2918,2918,2019-06-26 09:16:57+00:00,UmbriaJazz_OFC,#savethedate ✔️L'11 luglio non perdete la preview di #umbriajazz a Piazza IV Novembre dalle ore 21:00 | Con Brio + Wee Willie Walker &amp; The Anthony Paule Soul Orchestra ⚡️ https://t.co/BmbnpljY3r,savethedate L11 luglio perdete preview umbriajazz Piazza IV Novembre ore 2100  Con Brio  Wee Willie Walker amp The Anthony Paule Soul Orchestra  httpstcoBmbnpljY3r,English,Neutral,-,-,-
2920,2920,2019-06-25 10:05:07+00:00,debbieoakesword,"Sunshine, music and a glass of something smooth...
Q. What do #GeorgeBenson #DianaKrall and #LaurynHill all have in common?
A. They will all be at #UmbriaJazz festival from the 12-21 of July!!

https://t.co/xiPToagS8t https://t.co/4We7mMOT7i",Sunshine music glass something smooth Q What GeorgeBenson DianaKrall LaurynHill common A They UmbriaJazz festival 1221 July httpstcoxiPToagS8t httpstco4We7mMOT7i,English,Positive,-,-,laurynhill common a they umbriajazz 1221 july httpstcoxiptoags8t httpstco4we7mmot7i
2923,2923,2019-06-22 17:21:45+00:00,TarasDolceVita,Where to #shop in #Perugia https://t.co/K0gIbq2UfH #umbria #umbrië #umbriajazz #fashion #moda #mode #streetstyle #ootd #shopping #shoptillyoudrop #luxury,Where shop Perugia httpstcoK0gIbq2UfH umbria umbri umbriajazz fashion moda mode streetstyle ootd shopping shoptillyoudrop luxury,English,Neutral,-,-,-
2924,2924,2019-06-22 17:04:41+00:00,TarasDolceVita,Top 5 things to do in #Perugia during #UmbriaJazz https://t.co/OyZDibes2F #italy #italië #italien #jazz #music #culture #food #foodie #wine #enoteca #shopping #shoptillyoudrop #luxury #jazzfestival,Top 5 things Perugia UmbriaJazz httpstcoOyZDibes2F italy itali italien jazz music culture food foodie wine enoteca shopping shoptillyoudrop luxury jazzfestival,English,Positive,-,-,enoteca shopping shoptillyoudrop luxury jazz 
2928,2928,2019-06-21 09:33:35+00:00,GalleriaNazUmbr,"L'estate della @GalleriaNazUmbr 
https://t.co/UwMznh0TBk

@TrasimenoMusic @TrasimenoMusic @UmbriaJazz_OFC @UNISTRAPG @UniperugiaNews @TgrUmbria @tgtourism @_matteograndi",Lestate GalleriaNazUmbr httpstcoUwMznh0TBk TrasimenoMusic TrasimenoMusic UmbriaJazzOFC UNISTRAPG UniperugiaNews TgrUmbria tgtourism matteograndi,English,Neutral,-,-,-
2930,2930,2019-06-20 14:43:05+00:00,UmbriaJazz_OFC,"THOM YORKE, IL 20 LUGLIO #UJ19 #PERUGIA, 
ANNUNCIA IL NUOVO ALBUM
ANIMA

https://t.co/OvxPbybRLN https://t.co/1nJuBLH1lm",THOM YORKE IL 20 LUGLIO UJ19 PERUGIA ANNUNCIA IL NUOVO ALBUM ANIMA httpstcoOvxPbybRLN httpstco1nJuBLH1lm,English,Neutral,-,-,-
2931,2931,2019-06-20 13:15:35+00:00,RCatria,Prossime date di Giugno e Luglio!! Stay Tuned!! #trumpetplayer #trumpetjazz #elecctronicmusic #livemusic #umbriajazz #spoletofestival #fanojazz #umbertide #hubvanlaar #trumpeter #trumpetlove https://t.co/o5hdwQf8Q7,Prossime date Giugno Luglio Stay Tuned trumpetplayer trumpetjazz elecctronicmusic livemusic umbriajazz spoletofestival fanojazz umbertide hubvanlaar trumpeter trumpetlove httpstcoo5hdwQf8Q7,English,Neutral,-,-,trumpetjazz elecctronicmusic livemusic umbriajazz spoleto umbertide hubvanlaar trumpeter trumpetlove httpstcoo5hdwqf8q7
2932,2932,2019-06-20 10:08:59+00:00,TarasDolceVita,Top 5 things to do in #Perugia during #umbriajazz https://t.co/OyZDibes2F #wine #winebar #pasta #fashion #shopping #museum #art #culture #foodtravel #jazz #music #livemusic #festival #umbria #umbrië #italy @HelloItalyTours @klm @Alitalia @UmbriaTourism,Top 5 things Perugia umbriajazz httpstcoOyZDibes2F wine winebar pasta fashion shopping museum art culture foodtravel jazz music livemusic festival umbria umbri italy HelloItalyTours klm Alitalia UmbriaTourism,English,Positive,-,-,culture foodtravel jazz music livemusic italy helloitalytours klm alitalia umbriatourism
2933,2933,2019-06-18 12:30:38+00:00,jazzsharing,"→@UmbriaJazz_OFC #Perugia [@UmbriaTourism]
46th UMBRIA JAZZ 2019
July12 | 21
→https://t.co/wG3VC2p2cS
→https://t.co/fY4vVduu5h
* artists:
→https://t.co/mhgYCmcYog
* program:
→https://t.co/0ORMZPFLrR
[pdf]→https://t.co/MAcPcovPKw
* tickets:
→https://t.co/Zn9KgFRn8q https://t.co/nyVEtfOy0R",UmbriaJazzOFC Perugia UmbriaTourism 46th UMBRIA JAZZ 2019 July12  21 httpstcowG3VC2p2cS httpstcofY4vVduu5h  artists httpstcomhgYCmcYog  program httpstco0ORMZPFLrR pdfhttpstcoMAcPcovPKw  tickets httpstcoZn9KgFRn8q httpstconyVEtfOy0R,English,Neutral,-,-,-
2936,2936,2019-06-17 08:07:33+00:00,haikumad,@Italia @UmbriaTourism @UmbriaJazz_OFC Wish Icould go to the jazz fest!,Italia UmbriaTourism UmbriaJazzOFC Wish Icould go jazz fest,English,Positive,-,-,-
2937,2937,2019-06-15 12:17:34+00:00,MarcoMassimili6,@Italia @UmbriaTourism @UmbriaJazz_OFC Wonderful !!!! Especially the rose windows of the Cathedral !!!! https://t.co/KQwaLgZkF3,Italia UmbriaTourism UmbriaJazzOFC Wonderful  Especially rose windows Cathedral  httpstcoKQwaLgZkF3,English,Positive,-,-,-
2938,2938,2019-06-15 12:00:01+00:00,Italia,"Summer in Umbria is great events, as #FestivaldiSpoleto, which will transform the city into a stage, and Umbria Jazz #uj19, the renowned festival which will fill with notes Perugia's squares&gt;https://t.co/wDxIw0Ik06
Via @UmbriaTourism - @UmbriaJazz_OFC
#umbriagreenheartofitaly https://t.co/Hz0oPaZsbb",Summer Umbria great events FestivaldiSpoleto transform city stage Umbria Jazz uj19 renowned festival fill notes Perugias squaresgthttpstcowDxIw0Ik06 Via UmbriaTourism  UmbriaJazzOFC umbriagreenheartofitaly httpstcoHz0oPaZsbb,English,Positive,-,-,summer umbria great events stage umbria jazz uj19 renowned
2944,2944,2019-06-12 11:53:00+00:00,MontiFrancy82,ESCE IL 5 LUGLIO LA COMPILATION @UmbriaJazz_OFC 19 https://t.co/Eo3xBO5npM … … https://t.co/aOTdzHkshb,ESCE IL 5 LUGLIO LA COMPILATION UmbriaJazzOFC 19 httpstcoEo3xBO5npM   httpstcoaOTdzHkshb,English,Neutral,-,-,-
2945,2945,2019-06-12 10:10:08+00:00,SMSNEWSOFFICIAL,ESCE IL 5 LUGLIO LA COMPILATION @UmbriaJazz_OFC 19 https://t.co/QemMSxyIGt … https://t.co/pxCZGylsHY,ESCE IL 5 LUGLIO LA COMPILATION UmbriaJazzOFC 19 httpstcoQemMSxyIGt  httpstcopxCZGylsHY,English,Neutral,-,-,-
2947,2947,2019-06-11 13:30:03+00:00,luca_scr,On our research on the positive impact of tourism events like UmbriaJazz and EuroChocolate on sustainable transportation appeared on Journal of Sustainable Tourism https://t.co/7yX5KkE6qZ https://t.co/fypkmUzzUv,On research positive impact tourism events like UmbriaJazz EuroChocolate sustainable transportation appeared Journal Sustainable Tourism httpstco7yX5KkE6qZ httpstcofypkmUzzUv,English,Positive,-,-,-
2949,2949,2019-06-10 10:06:48+00:00,Ostrov_A,"@ItalyinIsrael @Collisioni @UmbriaJazz_OFC @FirenzeRocks @mi_summerfest @AuditoriumPdM @RavelloFestivaI Wow, that looks amazing! And the view ain’t bad either 😉",ItalyinIsrael Collisioni UmbriaJazzOFC FirenzeRocks misummerfest AuditoriumPdM RavelloFestivaI Wow looks amazing And view aint bad either ,English,Positive,-,-,-
2951,2951,2019-06-09 15:42:24+00:00,adrianamateo,Happy Birthday Master Kenny ! @KennyBarron88 @UmbriaJazz_OFC #teatromorlacchiperugia https://t.co/u85ssnMZs4,Happy Birthday Master Kenny  KennyBarron88 UmbriaJazzOFC teatromorlacchiperugia httpstcou85ssnMZs4,English,Positive,-,-,-
2953,2953,2019-06-07 13:06:14+00:00,UmbriaJazz_OFC,"Goodbye Dr.John 💛
.
.
.
#memories Umbria Jazz 2014 live @ Arena S. Giuliana w/ Sarah Morrow &amp; apecial guests
.
.
.
.
Video credits: reference.cables
.
.
#umbriajazz #drjohn #neworleans #bluesman @ New Orleans,… https://t.co/6wmhDxYR9c",Goodbye DrJohn     memories Umbria Jazz 2014 live  Arena S Giuliana w Sarah Morrow amp apecial guests     Video credits referencecables   umbriajazz drjohn neworleans bluesman  New Orleans httpstco6wmhDxYR9c,English,Positive,-,-,-
2955,2955,2019-06-05 14:53:49+00:00,UmbriaJazz_OFC,"Road to #uj19 ⌛️✨ 
📍Teatro Morlacchi | Programme
5/5 https://t.co/xpaGbqAx5P",Road to uj19  Teatro Morlacchi  Programme 55 httpstcoxpaGbqAx5P,English,Neutral,-,-,-
2956,2956,2019-06-05 14:53:47+00:00,UmbriaJazz_OFC,"Road to #uj19 ⌛️✨ 
📍Teatro Morlacchi | Programme
4/5 https://t.co/iedHTYMkll",Road to uj19  Teatro Morlacchi  Programme 45 httpstcoiedHTYMkll,English,Neutral,-,-,-
